,price
2000-06-08,92.77752685546875
2000-06-09,92.58013916015625
2000-06-12,91.49463653564453
2000-06-13,93.21162414550781
2000-06-14,93.36953735351562
2000-06-15,93.5669174194336
2000-06-16,92.79810333251953
2000-06-19,93.98504638671875
2000-06-20,93.64872741699219
2000-06-21,93.60916900634766
2000-06-22,92.18482208251953
2000-06-23,91.3935317993164
2000-06-26,92.57061004638672
2000-06-27,91.88813781738281
2000-06-28,92.14525604248047
2000-06-29,91.27486419677734
2000-06-30,91.96724700927734
2000-07-03,93.23332214355469
2000-07-05,91.55181884765625
2000-07-06,92.2640151977539
2000-07-07,93.74765014648438
2000-07-10,93.58939361572266
2000-07-11,93.78720092773438
2000-07-12,94.40045928955078
2000-07-13,94.81588745117188
2000-07-14,95.74568939208984
2000-07-17,95.58739471435547
2000-07-18,94.80597686767578
2000-07-19,94.04436492919922
2000-07-20,95.35000610351562
2000-07-21,93.4904556274414
2000-07-24,92.95638275146484
2000-07-25,93.25306701660156
2000-07-26,92.34314727783203
2000-07-27,92.02661895751953
2000-07-28,89.949462890625
2000-07-31,90.52313995361328
2000-08-01,91.07708740234375
2000-08-02,91.53201293945312
2000-08-03,92.16504669189453
2000-08-04,92.65963745117188
2000-08-07,93.76741027832031
2000-08-08,94.12348175048828
2000-08-09,93.33222961425781
2000-08-10,92.87720489501953
2000-08-11,93.31246185302734
2000-08-14,94.49937438964844
2000-08-15,94.42023468017578
2000-08-16,94.08393859863281
2000-08-17,95.07305145263672
2000-08-18,94.75652313232422
2000-08-21,95.2708740234375
2000-08-22,95.11260223388672
2000-08-23,95.48848724365234
2000-08-24,95.78522491455078
2000-08-25,95.74568939208984
2000-08-28,96.0720443725586
2000-08-29,96.0918197631836
2000-08-30,95.17194366455078
2000-08-31,96.4380111694336
2000-09-01,96.53691101074219
2000-09-05,95.76544952392578
2000-09-06,94.67741394042969
2000-09-07,95.48848724365234
2000-09-08,94.83566284179688
2000-09-11,94.6971664428711
2000-09-12,94.00482940673828
2000-09-13,94.2520523071289
2000-09-14,94.72686004638672
2000-09-15,92.65445709228516
2000-09-18,91.8016586303711
2000-09-19,92.63457489013672
2000-09-20,91.95040893554688
2000-09-21,90.55225372314453
2000-09-22,92.19828033447266
2000-09-25,91.54383850097656
2000-09-26,90.37374877929688
2000-09-27,90.84973907470703
2000-09-28,92.01980590820312
2000-09-29,91.14716339111328
2000-10-02,91.28604888916016
2000-10-03,90.43325805664062
2000-10-04,91.18685913085938
2000-10-05,91.5041732788086
2000-10-06,89.52101135253906
2000-10-09,88.84672546386719
2000-10-10,87.37914276123047
2000-10-11,86.64539337158203
2000-10-12,84.48370361328125
2000-10-13,87.29983520507812
2000-10-16,87.69647216796875
2000-10-17,85.51498413085938
2000-10-18,85.1976318359375
2000-10-19,88.41043090820312
2000-10-20,88.78723907470703
2000-10-23,89.18387603759766
2000-10-24,88.58891296386719
2000-10-25,86.50654602050781
2000-10-26,86.74455261230469
2000-10-27,88.39057159423828
2000-10-30,89.18387603759766
2000-10-31,90.72083282470703
2000-11-01,90.41344451904297
2000-11-02,90.56216430664062
2000-11-03,90.61174774169922
2000-11-06,91.24638366699219
2000-11-07,91.22654724121094
2000-11-08,89.20370483398438
2000-11-09,88.86651611328125
2000-11-10,86.70488739013672
2000-11-13,86.03060913085938
2000-11-14,88.29137420654297
2000-11-15,88.5690689086914
2000-11-16,87.18083190917969
2000-11-17,86.71479034423828
2000-11-20,85.47531127929688
2000-11-21,85.91162872314453
2000-11-22,83.85899353027344
2000-11-24,85.574462890625
2000-11-27,86.32807922363281
2000-11-28,84.84070587158203
2000-11-29,84.6820068359375
2000-11-30,83.9482421875
2000-12-01,83.9085693359375
2000-12-04,84.62252807617188
2000-12-05,87.39898681640625
2000-12-06,86.00082397460938
2000-12-07,84.82084655761719
2000-12-08,85.01917266845703
2000-12-11,87.97412109375
2000-12-12,87.59727478027344
2000-12-13,86.3974838256836
2000-12-14,85.29682159423828
2000-12-15,83.37026977539062
2000-12-18,84.4842300415039
2000-12-19,82.76348876953125
2000-12-20,80.3664321899414
2000-12-21,80.9234390258789
2000-12-22,83.35034942626953
2000-12-26,84.24551391601562
2000-12-27,84.86222076416016
2000-12-28,85.12081146240234
2000-12-29,83.50948333740234
2001-01-02,81.99766540527344
2001-01-03,85.9364013671875
2001-01-04,85.01139831542969
2001-01-05,82.2363510131836
2001-01-08,82.87293243408203
2001-01-09,82.65413665771484
2001-01-10,84.10626983642578
2001-01-11,84.18587493896484
2001-01-12,84.02667999267578
2001-01-16,84.56382751464844
2001-01-17,84.95171356201172
2001-01-18,85.79718017578125
2001-01-19,85.30978393554688
2001-01-22,85.87667083740234
2001-01-23,86.55308532714844
2001-01-24,86.81170654296875
2001-01-25,86.59288787841797
2001-01-26,86.4933853149414
2001-01-29,86.9549331665039
2001-01-30,87.71878814697266
2001-01-31,87.22227478027344
2001-02-01,87.80152893066406
2001-02-02,85.80911254882812
2001-02-05,86.43927764892578
2001-02-06,86.18465423583984
2001-02-07,85.73908996582031
2001-02-08,84.73967742919922
2001-02-09,83.92485046386719
2001-02-12,84.88606262207031
2001-02-13,84.1922378540039
2001-02-14,84.06487274169922
2001-02-15,84.87966918945312
2001-02-16,83.0082015991211
2001-02-20,81.72870635986328
2001-02-21,79.9654541015625
2001-02-22,80.08635711669922
2001-02-23,79.5452651977539
2001-02-26,81.23855590820312
2001-02-27,80.48738861083984
2001-02-28,78.90235137939453
2001-03-01,79.3161392211914
2001-03-02,78.68594360351562
2001-03-05,79.40524291992188
2001-03-06,80.25823211669922
2001-03-07,80.8311767578125
2001-03-08,80.9202880859375
2001-03-09,78.52677154541016
2001-03-12,75.16567993164062
2001-03-13,76.40064239501953
2001-03-14,74.8919906616211
2001-03-15,74.91107940673828
2001-03-16,73.40853118896484
2001-03-19,74.90215301513672
2001-03-20,72.89158630371094
2001-03-21,71.65330505371094
2001-03-22,70.92567443847656
2001-03-23,73.07029724121094
2001-03-26,74.00215911865234
2001-03-27,75.51490020751953
2001-03-28,73.42771911621094
2001-03-29,73.70855712890625
2001-03-30,74.48091888427734
2001-04-02,72.89158630371094
2001-04-03,70.45973205566406
2001-04-04,70.7533187866211
2001-04-05,73.43413543701172
2001-04-06,72.317138671875
2001-04-09,73.12135314941406
2001-04-10,74.45537567138672
2001-04-11,74.50640869140625
2001-04-12,75.85958099365234
2001-04-16,75.06169891357422
2001-04-17,76.12128448486328
2001-04-18,79.14669799804688
2001-04-19,80.1998519897461
2001-04-20,79.46582794189453
2001-04-23,78.02330780029297
2001-04-24,77.60210418701172
2001-04-25,78.61693572998047
2001-04-26,78.96798706054688
2001-04-27,80.28285217285156
2001-04-30,80.84452819824219
2001-05-01,81.09345245361328
2001-05-02,80.94667053222656
2001-05-03,79.91902160644531
2001-05-04,81.278564453125
2001-05-07,80.57643127441406
2001-05-08,80.53816986083984
2001-05-09,80.1998519897461
2001-05-10,80.4360122680664
2001-05-11,79.8807373046875
2001-05-14,80.04032135009766
2001-05-15,80.41051483154297
2001-05-16,82.3061752319336
2001-05-17,82.43383026123047
2001-05-18,82.8104476928711
2001-05-21,84.02953338623047
2001-05-22,83.9210205078125
2001-05-23,82.49766540527344
2001-05-24,82.74020385742188
2001-05-25,81.76366424560547
2001-05-29,81.11259460449219
2001-05-30,79.97647857666016
2001-05-31,80.39138793945312
2001-06-01,80.88923645019531
2001-06-04,81.278564453125
2001-06-05,82.21044158935547
2001-06-06,81.52749633789062
2001-06-07,81.82110595703125
2001-06-08,81.06155395507812
2001-06-11,80.48710632324219
2001-06-12,80.34664154052734
2001-06-13,79.65734100341797
2001-06-14,77.87015533447266
2001-06-15,77.99560546875
2001-06-18,77.6179428100586
2001-06-19,77.95722961425781
2001-06-20,78.36688232421875
2001-06-21,79.25657653808594
2001-06-22,78.63569641113281
2001-06-25,77.91240692138672
2001-06-26,77.80357360839844
2001-06-27,77.7587661743164
2001-06-28,78.18765258789062
2001-06-29,78.47567749023438
2001-07-02,79.45500183105469
2001-07-03,79.43582916259766
2001-07-05,77.88678741455078
2001-07-06,76.20333099365234
2001-07-09,76.6194076538086
2001-07-10,75.69768524169922
2001-07-11,75.77447509765625
2001-07-12,77.57313537597656
2001-07-13,78.2452163696289
2001-07-16,77.26591491699219
2001-07-17,77.98918914794922
2001-07-18,77.45792388916016
2001-07-19,78.13639831542969
2001-07-20,77.66913604736328
2001-07-23,76.13932800292969
2001-07-24,75.40320587158203
2001-07-25,76.23534393310547
2001-07-26,77.03546142578125
2001-07-27,77.32987976074219
2001-07-30,77.35548400878906
2001-07-31,77.6755599975586
2001-08-01,78.16204071044922
2001-08-02,78.48206329345703
2001-08-03,78.05321502685547
2001-08-06,77.00344848632812
2001-08-07,77.30426788330078
2001-08-08,75.87049102783203
2001-08-09,76.0945053100586
2001-08-10,76.35697174072266
2001-08-13,76.37617492675781
2001-08-14,76.34413146972656
2001-08-15,75.68488311767578
2001-08-16,75.94731140136719
2001-08-17,74.73113250732422
2001-08-20,75.42242431640625
2001-08-21,74.1358642578125
2001-08-22,74.9039306640625
2001-08-23,74.6351089477539
2001-08-24,76.18412780761719
2001-08-27,75.72968292236328
2001-08-28,74.622314453125
2001-08-29,73.95659637451172
2001-08-30,72.53557586669922
2001-08-31,73.06688690185547
2001-09-04,72.59962463378906
2001-09-05,72.77880096435547
2001-09-06,70.90332794189453
2001-09-07,69.59113311767578
2001-09-10,70.4424819946289
2001-09-17,66.7619400024414
2001-09-18,66.60191345214844
2001-09-19,65.25773620605469
2001-09-20,63.18377685546875
2001-09-21,62.50210952758789
2001-09-24,64.69943237304688
2001-09-25,65.37409210205078
2001-09-26,65.14276123046875
2001-09-27,65.70814514160156
2001-09-28,67.10236358642578
2001-10-01,66.99313354492188
2001-10-02,67.8348388671875
2001-10-03,68.9720687866211
2001-10-04,69.02989959716797
2001-10-05,68.89496612548828
2001-10-08,68.4452133178711
2001-10-09,68.07898712158203
2001-10-10,69.59530639648438
2001-10-11,70.67466735839844
2001-10-12,70.35342407226562
2001-10-15,70.22496032714844
2001-10-16,70.66824340820312
2001-10-17,69.16484069824219
2001-10-18,69.01701354980469
2001-10-19,68.9720687866211
2001-10-22,70.33413696289062
2001-10-23,69.97434997558594
2001-10-24,69.78800964355469
2001-10-25,71.04087829589844
2001-10-26,70.8802719116211
2001-10-29,69.03628540039062
2001-10-30,68.20747375488281
2001-10-31,67.9762191772461
2001-11-01,69.71733856201172
2001-11-02,70.19281768798828
2001-11-05,71.11156463623047
2001-11-06,72.2166748046875
2001-11-07,72.1202621459961
